[validate_spec] experiment_specs/capture24/paper_final_fold0.yaml: OK
[main] spec=paper_final_fold0.yaml device=cuda:1
[main] exp_group=SPEC_paper_final_fold0_ca8c4cff__G202606031753
[main] seeds=[42]
[Training Process 0] ---- running seed=42 ----
FFNN Using device: cuda:1
FFNN Using device: cuda:1
[Tracker Process 0] SPECpaper_final_fold0_EP5000_PCA15_K5_minID1_majID0_TRJ1000_REAL4000_GG202606031753_cdc8eaf9
[Tracker Process 0] seed dir: training_runs/SPECpaper_final_fold0_EP5000_PCA15_K5_minID1_majID0_TRJ1000_REAL4000_GG202606031753_cdc8eaf9/seed_42
[Tracker Process 0] metrics:  training_runs/SPECpaper_final_fold0_EP5000_PCA15_K5_minID1_majID0_TRJ1000_REAL4000_GG202606031753_cdc8eaf9/seed_42/metrics.csv
[capture24-kfold] 992,430 windows, fold 0/5
[TRAIN] n=4,000  pos=150 (3.8%)  female=1,927  f_pos=60  m_pos=90
[VAL] n=4,000  pos=142 (3.5%)  female=2,276  f_pos=85  m_pos=57
[TEST] n=108,395  pos=3,840 (3.5%)  female=61,677  f_pos=2,300  m_pos=1,540
fold 0 | held_out=[np.int64(17), np.int64(2), np.int64(12), np.int64(13), np.int64(29), np.int64(26), np.int64(22), np.int64(36)] | dim=15
FFNN Using device: cuda:1
FFNN Using device: cuda:1
Beta trains with: 80.0% real, 20.0% synthetic
[alpha Process 0] disadv_group=1 wgl=2.5809 soft_eo=0.2345
[Tracker Process 0] alpha weights → training_runs/SPECpaper_final_fold0_EP5000_PCA15_K5_minID1_majID0_TRJ1000_REAL4000_GG202606031753_cdc8eaf9/seed_42/alpha_state_dict.pt
[Tracker Process 0] alpha config  → training_runs/SPECpaper_final_fold0_EP5000_PCA15_K5_minID1_majID0_TRJ1000_REAL4000_GG202606031753_cdc8eaf9/seed_42/ffnn_meta.json

============================================================
[FORGE Process 0] Training | episodes=5000
============================================================
[Tracker Process 0] CSV header: 33 columns
[Tracker Process 0] Ep    1 | WGL_reward=0.1052 | F1w=0.6032 | WGL_beta=3.0091 | EO=0.3449
[Tracker Process 0] Ep 4634 | WGL_reward=0.9999 | F1w=0.7027 | WGL_beta=0.7956 | EO=0.1327
[Tracker Process 0] Ep 4635 | WGL_reward=0.9999 | F1w=0.6938 | WGL_beta=0.7220 | EO=0.0021
[Tracker Process 0] Ep 4636 | WGL_reward=0.9999 | F1w=0.7100 | WGL_beta=0.6111 | EO=0.0312
[Tracker Process 0] new best_phase1_class1 (reward.wgl_reward=0.999947)
[Tracker Process 0] best β_phase1_class1 → training_runs/SPECpaper_final_fold0_EP5000_PCA15_K5_minID1_majID0_TRJ1000_REAL4000_GG202606031753_cdc8eaf9/seed_42/best_beta_state_dict_phase1_class1.pt
[Tracker Process 0] Ep 4637 | WGL_reward=0.9999 | F1w=0.6909 | WGL_beta=0.7821 | EO=0.1430
[Tracker Process 0] Ep 4638 | WGL_reward=0.9999 | F1w=0.7165 | WGL_beta=0.6661 | EO=0.0508
[Tracker Process 0] Ep 4639 | WGL_reward=0.9999 | F1w=0.7112 | WGL_beta=0.7001 | EO=0.0842
[Tracker Process 0] Ep 4640 | WGL_reward=0.9999 | F1w=0.7041 | WGL_beta=0.6918 | EO=0.0021
[Tracker Process 0] Ep 4641 | WGL_reward=0.9999 | F1w=0.6935 | WGL_beta=0.6333 | EO=0.1562
[Tracker Process 0] Ep 4642 | WGL_reward=0.9999 | F1w=0.7163 | WGL_beta=0.7000 | EO=0.0256
[Tracker Process 0] Ep 4643 | WGL_reward=0.9999 | F1w=0.7216 | WGL_beta=0.7397 | EO=0.1077
[Tracker Process 0] Ep 4644 | WGL_reward=0.9999 | F1w=0.6903 | WGL_beta=0.7549 | EO=0.1323
[Tracker Process 0] Ep 4645 | WGL_reward=0.9999 | F1w=0.7095 | WGL_beta=0.7246 | EO=0.0900
[Tracker Process 0] Ep 4646 | WGL_reward=0.9999 | F1w=0.7478 | WGL_beta=0.6403 | EO=0.0510
[Tracker Process 0] Ep 4647 | WGL_reward=0.9999 | F1w=0.7224 | WGL_beta=0.6749 | EO=0.1269
[Tracker Process 0] Ep 4648 | WGL_reward=0.9999 | F1w=0.6934 | WGL_beta=0.6784 | EO=0.0095
[Tracker Process 0] Ep 4649 | WGL_reward=0.9999 | F1w=0.6927 | WGL_beta=0.6862 | EO=0.1152
[Tracker Process 0] Ep 4650 | WGL_reward=0.9999 | F1w=0.7587 | WGL_beta=0.7003 | EO=0.0272
[Tracker Process 0] snapshot ep4650_phase1_class1
[Tracker Process 0] Ep 4651 | WGL_reward=0.9999 | F1w=0.7110 | WGL_beta=0.7581 | EO=0.1092
[Tracker Process 0] Ep 4652 | WGL_reward=0.9999 | F1w=0.6822 | WGL_beta=0.6772 | EO=0.0021
[Tracker Process 0] Ep 4653 | WGL_reward=0.9999 | F1w=0.7066 | WGL_beta=0.6936 | EO=0.0683
[Tracker Process 0] Ep 4654 | WGL_reward=0.9999 | F1w=0.7046 | WGL_beta=0.6976 | EO=0.0797
[Tracker Process 0] Ep 4655 | WGL_reward=0.9999 | F1w=0.7335 | WGL_beta=0.7562 | EO=0.0859
[Tracker Process 0] Ep 4656 | WGL_reward=0.9999 | F1w=0.6828 | WGL_beta=0.6704 | EO=0.0799
[Tracker Process 0] Ep 4657 | WGL_reward=0.9999 | F1w=0.7277 | WGL_beta=0.6700 | EO=0.0743
[Tracker Process 0] Ep 4658 | WGL_reward=0.9999 | F1w=0.6925 | WGL_beta=0.7240 | EO=0.0448
[Tracker Process 0] Ep 4659 | WGL_reward=0.9999 | F1w=0.7310 | WGL_beta=0.8139 | EO=0.1020
[Tracker Process 0] Ep 4660 | WGL_reward=0.9999 | F1w=0.7387 | WGL_beta=0.6895 | EO=0.1447
[Tracker Process 0] Ep 4661 | WGL_reward=0.9999 | F1w=0.7402 | WGL_beta=0.7272 | EO=0.1331
[Tracker Process 0] Ep 4662 | WGL_reward=0.9999 | F1w=0.7104 | WGL_beta=0.6710 | EO=0.0332
[Tracker Process 0] Ep 4663 | WGL_reward=0.9999 | F1w=0.6927 | WGL_beta=0.7091 | EO=0.0737
[Tracker Process 0] Ep 4664 | WGL_reward=0.9998 | F1w=0.7113 | WGL_beta=0.8831 | EO=0.1911
[Tracker Process 0] Ep 4665 | WGL_reward=0.9999 | F1w=0.7025 | WGL_beta=0.6700 | EO=0.0683
[Tracker Process 0] Ep 4666 | WGL_reward=0.9999 | F1w=0.7294 | WGL_beta=0.6446 | EO=0.0041
[Tracker Process 0] Ep 4667 | WGL_reward=0.9999 | F1w=0.7237 | WGL_beta=0.7618 | EO=0.0095
[Tracker Process 0] Ep 4668 | WGL_reward=0.9999 | F1w=0.7004 | WGL_beta=0.6718 | EO=0.1034
[Tracker Process 0] Ep 4669 | WGL_reward=0.9999 | F1w=0.7153 | WGL_beta=0.6985 | EO=0.0665
[Tracker Process 0] Ep 4670 | WGL_reward=0.9999 | F1w=0.7139 | WGL_beta=0.7221 | EO=0.0272
[Tracker Process 0] Ep 4671 | WGL_reward=0.9999 | F1w=0.7224 | WGL_beta=0.6611 | EO=0.0390
[Tracker Process 0] Ep 4672 | WGL_reward=0.9999 | F1w=0.7303 | WGL_beta=0.7385 | EO=0.0140
[Tracker Process 0] Ep 4673 | WGL_reward=0.9999 | F1w=0.7305 | WGL_beta=0.7050 | EO=0.0372
[Tracker Process 0] Ep 4674 | WGL_reward=0.9999 | F1w=0.7315 | WGL_beta=0.7201 | EO=0.0916
[Tracker Process 0] Ep 4675 | WGL_reward=0.9999 | F1w=0.6868 | WGL_beta=0.7136 | EO=0.1387
[Tracker Process 0] Ep 4676 | WGL_reward=0.9999 | F1w=0.7036 | WGL_beta=0.7286 | EO=0.0799
[Tracker Process 0] Ep 4677 | WGL_reward=0.9999 | F1w=0.7086 | WGL_beta=0.7535 | EO=0.0623
[Tracker Process 0] Ep 4678 | WGL_reward=0.9999 | F1w=0.7172 | WGL_beta=0.6597 | EO=0.0332
[Tracker Process 0] Ep 4679 | WGL_reward=0.9999 | F1w=0.7499 | WGL_beta=0.6821 | EO=0.0508
[Tracker Process 0] Ep 4680 | WGL_reward=0.9999 | F1w=0.7250 | WGL_beta=0.6528 | EO=0.0722
[Tracker Process 0] Ep 4681 | WGL_reward=0.9999 | F1w=0.7168 | WGL_beta=0.7276 | EO=0.0784
[Tracker Process 0] Ep 4682 | WGL_reward=0.9999 | F1w=0.7008 | WGL_beta=0.7140 | EO=0.0256
[Tracker Process 0] Ep 4683 | WGL_reward=0.9999 | F1w=0.6987 | WGL_beta=0.7917 | EO=0.0972
[Tracker Process 0] Ep 4684 | WGL_reward=0.9999 | F1w=0.7012 | WGL_beta=0.7121 | EO=0.1092
[Tracker Process 0] Ep 4685 | WGL_reward=0.9999 | F1w=0.7100 | WGL_beta=0.7262 | EO=0.0153
[Tracker Process 0] Ep 4686 | WGL_reward=0.9999 | F1w=0.6961 | WGL_beta=0.7398 | EO=0.0563
[Tracker Process 0] Ep 4687 | WGL_reward=0.9999 | F1w=0.7280 | WGL_beta=0.7904 | EO=0.0960
[Tracker Process 0] Ep 4688 | WGL_reward=0.9999 | F1w=0.6852 | WGL_beta=0.7546 | EO=0.0974
[Tracker Process 0] Ep 4689 | WGL_reward=0.9999 | F1w=0.6696 | WGL_beta=0.7360 | EO=0.0095
[Tracker Process 0] Ep 4690 | WGL_reward=0.9999 | F1w=0.7027 | WGL_beta=0.6946 | EO=0.1034
[Tracker Process 0] Ep 4691 | WGL_reward=0.9998 | F1w=0.7484 | WGL_beta=0.8668 | EO=0.2029
[Tracker Process 0] Ep 4692 | WGL_reward=0.9999 | F1w=0.7093 | WGL_beta=0.6973 | EO=0.0330
[Tracker Process 0] Ep 4693 | WGL_reward=0.9999 | F1w=0.6966 | WGL_beta=0.7690 | EO=0.0566
[Tracker Process 0] Ep 4694 | WGL_reward=0.9999 | F1w=0.7151 | WGL_beta=0.6965 | EO=0.0155
[Tracker Process 0] Ep 4695 | WGL_reward=0.9999 | F1w=0.7326 | WGL_beta=0.7197 | EO=0.0446
[Tracker Process 0] Ep 4696 | WGL_reward=0.9999 | F1w=0.6919 | WGL_beta=0.7067 | EO=0.0138
[Tracker Process 0] Ep 4697 | WGL_reward=0.9999 | F1w=0.6990 | WGL_beta=0.7277 | EO=0.0563
[Tracker Process 0] Ep 4698 | WGL_reward=0.9999 | F1w=0.7236 | WGL_beta=0.7675 | EO=0.0386
[Tracker Process 0] Ep 4699 | WGL_reward=0.9999 | F1w=0.7216 | WGL_beta=0.6959 | EO=0.0506
[Tracker Process 0] Ep 4700 | WGL_reward=0.9999 | F1w=0.7309 | WGL_beta=0.6525 | EO=0.0392
[Tracker Process 0] Ep 4701 | WGL_reward=0.9998 | F1w=0.7274 | WGL_beta=0.8378 | EO=0.2262
[Tracker Process 0] Ep 4702 | WGL_reward=0.9999 | F1w=0.7065 | WGL_beta=0.7115 | EO=0.0095
[Tracker Process 0] Ep 4703 | WGL_reward=0.9999 | F1w=0.7122 | WGL_beta=0.6832 | EO=0.0198
[Tracker Process 0] Ep 4704 | WGL_reward=0.9999 | F1w=0.7176 | WGL_beta=0.6893 | EO=0.0623
[Tracker Process 0] Ep 4705 | WGL_reward=0.9999 | F1w=0.7057 | WGL_beta=0.7033 | EO=0.0039
[Tracker Process 0] Ep 4706 | WGL_reward=0.9999 | F1w=0.7006 | WGL_beta=0.6953 | EO=0.0140
[Tracker Process 0] Ep 4707 | WGL_reward=0.9999 | F1w=0.7350 | WGL_beta=0.6709 | EO=0.0392
[Tracker Process 0] Ep 4708 | WGL_reward=0.9999 | F1w=0.7345 | WGL_beta=0.7351 | EO=0.0330
[Tracker Process 0] Ep 4709 | WGL_reward=0.9999 | F1w=0.6696 | WGL_beta=0.6827 | EO=0.0681
[Tracker Process 0] Ep 4710 | WGL_reward=0.9999 | F1w=0.7285 | WGL_beta=0.7136 | EO=0.0196
[Tracker Process 0] Ep 4711 | WGL_reward=0.9999 | F1w=0.7360 | WGL_beta=0.6701 | EO=0.0450
[Tracker Process 0] Ep 4712 | WGL_reward=0.9999 | F1w=0.7286 | WGL_beta=0.7350 | EO=0.0916
[Tracker Process 0] Ep 4713 | WGL_reward=0.9999 | F1w=0.7063 | WGL_beta=0.7194 | EO=0.0563
[Tracker Process 0] Ep 4714 | WGL_reward=0.9999 | F1w=0.7217 | WGL_beta=0.6809 | EO=0.0312
[Tracker Process 0] Ep 4715 | WGL_reward=0.9999 | F1w=0.6920 | WGL_beta=0.7900 | EO=0.0902
[Tracker Process 0] Ep 4716 | WGL_reward=0.9999 | F1w=0.7134 | WGL_beta=0.7168 | EO=0.0316
[Tracker Process 0] Ep 4717 | WGL_reward=0.9999 | F1w=0.7116 | WGL_beta=0.7494 | EO=0.0491
[Tracker Process 0] Ep 4718 | WGL_reward=0.9998 | F1w=0.7273 | WGL_beta=0.8508 | EO=0.1853
[Tracker Process 0] Ep 4719 | WGL_reward=0.9999 | F1w=0.6639 | WGL_beta=0.7180 | EO=0.0330
[Tracker Process 0] Ep 4720 | WGL_reward=0.9999 | F1w=0.6911 | WGL_beta=0.7175 | EO=0.0272
[Tracker Process 0] Ep 4721 | WGL_reward=0.9999 | F1w=0.7165 | WGL_beta=0.7170 | EO=0.0801
[Tracker Process 0] Ep 4722 | WGL_reward=0.9998 | F1w=0.7057 | WGL_beta=0.8495 | EO=0.1443
[Tracker Process 0] Ep 4723 | WGL_reward=0.9999 | F1w=0.7069 | WGL_beta=0.6957 | EO=0.0155
[Tracker Process 0] Ep 4724 | WGL_reward=0.9999 | F1w=0.7062 | WGL_beta=0.7064 | EO=0.0840
[Tracker Process 0] Ep 4725 | WGL_reward=0.9998 | F1w=0.6859 | WGL_beta=0.8334 | EO=0.1794
[Tracker Process 0] Ep 4726 | WGL_reward=0.9999 | F1w=0.6782 | WGL_beta=0.6843 | EO=0.0547
[Tracker Process 0] Ep 4727 | WGL_reward=0.9999 | F1w=0.7224 | WGL_beta=0.6979 | EO=0.0743
[Tracker Process 0] Ep 4728 | WGL_reward=0.9999 | F1w=0.7162 | WGL_beta=0.7303 | EO=0.0388
[Tracker Process 0] Ep 4729 | WGL_reward=0.9999 | F1w=0.7077 | WGL_beta=0.7279 | EO=0.0021
[Tracker Process 0] Ep 4730 | WGL_reward=0.9999 | F1w=0.7062 | WGL_beta=0.7261 | EO=0.1503
[Tracker Process 0] Ep 4731 | WGL_reward=0.9999 | F1w=0.7197 | WGL_beta=0.7957 | EO=0.0741
[Tracker Process 0] Ep 4732 | WGL_reward=0.9999 | F1w=0.7197 | WGL_beta=0.7042 | EO=0.1034
[Tracker Process 0] Ep 4733 | WGL_reward=0.9999 | F1w=0.7028 | WGL_beta=0.7043 | EO=0.0681
[Tracker Process 0] Ep 4734 | WGL_reward=0.9999 | F1w=0.7300 | WGL_beta=0.7914 | EO=0.0566
[Tracker Process 0] Ep 4735 | WGL_reward=0.9999 | F1w=0.6938 | WGL_beta=0.6629 | EO=0.0021
[Tracker Process 0] Ep 4736 | WGL_reward=0.9999 | F1w=0.7099 | WGL_beta=0.7454 | EO=0.0842
[Tracker Process 0] Ep 4737 | WGL_reward=0.9999 | F1w=0.7140 | WGL_beta=0.6529 | EO=0.0215
[Tracker Process 0] Ep 4738 | WGL_reward=0.9999 | F1w=0.7272 | WGL_beta=0.7758 | EO=0.1253
[Tracker Process 0] Ep 4739 | WGL_reward=0.9999 | F1w=0.7217 | WGL_beta=0.6755 | EO=0.0743
[Tracker Process 0] Ep 4740 | WGL_reward=0.9999 | F1w=0.7300 | WGL_beta=0.6779 | EO=0.0314
[Tracker Process 0] Ep 4741 | WGL_reward=0.9999 | F1w=0.7065 | WGL_beta=0.7115 | EO=0.0314
[Tracker Process 0] Ep 4742 | WGL_reward=0.9999 | F1w=0.7230 | WGL_beta=0.6693 | EO=0.0157
[Tracker Process 0] Ep 4743 | WGL_reward=0.9999 | F1w=0.7488 | WGL_beta=0.7148 | EO=0.0021
[Tracker Process 0] Ep 4744 | WGL_reward=0.9999 | F1w=0.7350 | WGL_beta=0.7254 | EO=0.0566
[Tracker Process 0] Ep 4745 | WGL_reward=0.9999 | F1w=0.6858 | WGL_beta=0.7050 | EO=0.0607
[Tracker Process 0] Ep 4746 | WGL_reward=0.9999 | F1w=0.6770 | WGL_beta=0.7058 | EO=0.1383
[Tracker Process 0] Ep 4747 | WGL_reward=0.9999 | F1w=0.7062 | WGL_beta=0.7055 | EO=0.0330
[Tracker Process 0] Ep 4748 | WGL_reward=0.9999 | F1w=0.6980 | WGL_beta=0.7445 | EO=0.0095
[Tracker Process 0] Ep 4749 | WGL_reward=0.9999 | F1w=0.7044 | WGL_beta=0.7388 | EO=0.0549
[Tracker Process 0] Ep 4750 | WGL_reward=0.9999 | F1w=0.6983 | WGL_beta=0.7167 | EO=0.0254
[Tracker Process 0] Ep 4751 | WGL_reward=0.9999 | F1w=0.6933 | WGL_beta=0.7807 | EO=0.1503
[Tracker Process 0] Ep 4752 | WGL_reward=0.9999 | F1w=0.7062 | WGL_beta=0.7576 | EO=0.0433
[Tracker Process 0] Ep 4753 | WGL_reward=0.9999 | F1w=0.7009 | WGL_beta=0.7148 | EO=0.0958
[Tracker Process 0] Ep 4754 | WGL_reward=0.9999 | F1w=0.7093 | WGL_beta=0.7550 | EO=0.1209
[Tracker Process 0] Ep 4755 | WGL_reward=0.9999 | F1w=0.7096 | WGL_beta=0.6984 | EO=0.1562
[Tracker Process 0] Ep 4756 | WGL_reward=0.9998 | F1w=0.7297 | WGL_beta=0.8414 | EO=0.1666
[Tracker Process 0] Ep 4757 | WGL_reward=0.9999 | F1w=0.6955 | WGL_beta=0.7151 | EO=0.0272
[Tracker Process 0] Ep 4758 | WGL_reward=0.9999 | F1w=0.7301 | WGL_beta=0.7166 | EO=0.0213
[Tracker Process 0] Ep 4759 | WGL_reward=0.9999 | F1w=0.7366 | WGL_beta=0.8034 | EO=0.1604
[Tracker Process 0] Ep 4760 | WGL_reward=0.9999 | F1w=0.7332 | WGL_beta=0.7016 | EO=0.0332
[Tracker Process 0] Ep 4761 | WGL_reward=0.9999 | F1w=0.7224 | WGL_beta=0.6850 | EO=0.0625
[Tracker Process 0] Ep 4762 | WGL_reward=0.9999 | F1w=0.7285 | WGL_beta=0.6871 | EO=0.0390
[Tracker Process 0] Ep 4763 | WGL_reward=0.9999 | F1w=0.6747 | WGL_beta=0.7532 | EO=0.0727
[Tracker Process 0] Ep 4764 | WGL_reward=0.9999 | F1w=0.7223 | WGL_beta=0.7194 | EO=0.1073
[Tracker Process 0] Ep 4765 | WGL_reward=0.9999 | F1w=0.7384 | WGL_beta=0.6658 | EO=0.0369
[Tracker Process 0] Ep 4766 | WGL_reward=0.9999 | F1w=0.6876 | WGL_beta=0.7514 | EO=0.0621
[Tracker Process 0] Ep 4767 | WGL_reward=0.9999 | F1w=0.7147 | WGL_beta=0.6986 | EO=0.0039
[Tracker Process 0] Ep 4768 | WGL_reward=0.9999 | F1w=0.6920 | WGL_beta=0.7010 | EO=0.1092
[Tracker Process 0] Ep 4769 | WGL_reward=0.9999 | F1w=0.7359 | WGL_beta=0.6367 | EO=0.0310
[Tracker Process 0] Ep 4770 | WGL_reward=0.9999 | F1w=0.7149 | WGL_beta=0.7343 | EO=0.0213
[Tracker Process 0] Ep 4771 | WGL_reward=0.9999 | F1w=0.6989 | WGL_beta=0.7296 | EO=0.0151
[Tracker Process 0] Ep 4772 | WGL_reward=0.9999 | F1w=0.6994 | WGL_beta=0.7876 | EO=0.0153
[Tracker Process 0] Ep 4773 | WGL_reward=0.9999 | F1w=0.7018 | WGL_beta=0.7542 | EO=0.0213
[Tracker Process 0] Ep 4774 | WGL_reward=0.9999 | F1w=0.7110 | WGL_beta=0.7143 | EO=0.0506
[Tracker Process 0] Ep 4775 | WGL_reward=0.9999 | F1w=0.7375 | WGL_beta=0.7116 | EO=0.0330
[Tracker Process 0] Ep 4776 | WGL_reward=0.9999 | F1w=0.7154 | WGL_beta=0.6585 | EO=0.0312
[Tracker Process 0] Ep 4777 | WGL_reward=0.9999 | F1w=0.7119 | WGL_beta=0.6523 | EO=0.0194
[Tracker Process 0] Ep 4778 | WGL_reward=0.9999 | F1w=0.7251 | WGL_beta=0.7214 | EO=0.0563
[Tracker Process 0] Ep 4779 | WGL_reward=0.9999 | F1w=0.6892 | WGL_beta=0.7449 | EO=0.1327
[Tracker Process 0] Ep 4780 | WGL_reward=0.9999 | F1w=0.7272 | WGL_beta=0.7602 | EO=0.1209
[Tracker Process 0] Ep 4781 | WGL_reward=0.9999 | F1w=0.7178 | WGL_beta=0.7054 | EO=0.0039
[Tracker Process 0] Ep 4782 | WGL_reward=0.9999 | F1w=0.7016 | WGL_beta=0.6865 | EO=0.0681
[Tracker Process 0] Ep 4783 | WGL_reward=0.9999 | F1w=0.7203 | WGL_beta=0.8016 | EO=0.1209
[Tracker Process 0] Ep 4784 | WGL_reward=0.9999 | F1w=0.7130 | WGL_beta=0.8084 | EO=0.1385
[Tracker Process 0] Ep 4785 | WGL_reward=0.9999 | F1w=0.7103 | WGL_beta=0.7238 | EO=0.0665
[Tracker Process 0] Ep 4786 | WGL_reward=0.9999 | F1w=0.7272 | WGL_beta=0.7877 | EO=0.0799
[Tracker Process 0] Ep 4787 | WGL_reward=0.9999 | F1w=0.7172 | WGL_beta=0.6820 | EO=0.0215
[Tracker Process 0] Ep 4788 | WGL_reward=0.9999 | F1w=0.7032 | WGL_beta=0.7513 | EO=0.0563
[Tracker Process 0] Ep 4789 | WGL_reward=0.9999 | F1w=0.6999 | WGL_beta=0.6599 | EO=0.0039
[Tracker Process 0] Ep 4790 | WGL_reward=0.9999 | F1w=0.7056 | WGL_beta=0.7726 | EO=0.0446
[Tracker Process 0] Ep 4791 | WGL_reward=0.9999 | F1w=0.7237 | WGL_beta=0.6943 | EO=0.0254
[Tracker Process 0] Ep 4792 | WGL_reward=0.9999 | F1w=0.7048 | WGL_beta=0.6802 | EO=0.0506
[Tracker Process 0] Ep 4793 | WGL_reward=0.9999 | F1w=0.7134 | WGL_beta=0.7001 | EO=0.0215
[Tracker Process 0] Ep 4794 | WGL_reward=0.9999 | F1w=0.7171 | WGL_beta=0.7095 | EO=0.0566
[Tracker Process 0] Ep 4795 | WGL_reward=0.9999 | F1w=0.7120 | WGL_beta=0.6812 | EO=0.0021
[Tracker Process 0] Ep 4796 | WGL_reward=0.9999 | F1w=0.7139 | WGL_beta=0.6830 | EO=0.0683
[Tracker Process 0] Ep 4797 | WGL_reward=0.9999 | F1w=0.7040 | WGL_beta=0.6915 | EO=0.0681
[Tracker Process 0] Ep 4798 | WGL_reward=0.9999 | F1w=0.7237 | WGL_beta=0.8107 | EO=0.1137
[Tracker Process 0] Ep 4799 | WGL_reward=0.9998 | F1w=0.7125 | WGL_beta=0.8711 | EO=0.1327
[Tracker Process 0] Ep 4800 | WGL_reward=0.9999 | F1w=0.6889 | WGL_beta=0.6597 | EO=0.0508
[Tracker Process 0] snapshot ep4800_phase1_class1
[Tracker Process 0] Ep 4801 | WGL_reward=0.9999 | F1w=0.6990 | WGL_beta=0.7744 | EO=0.1488
[Tracker Process 0] Ep 4802 | WGL_reward=0.9999 | F1w=0.7310 | WGL_beta=0.6432 | EO=0.0312
[Tracker Process 0] Ep 4803 | WGL_reward=0.9998 | F1w=0.7121 | WGL_beta=0.8200 | EO=0.1488
[Tracker Process 0] Ep 4804 | WGL_reward=0.9999 | F1w=0.6930 | WGL_beta=0.6887 | EO=0.1034
[Tracker Process 0] Ep 4805 | WGL_reward=0.9999 | F1w=0.7124 | WGL_beta=0.7500 | EO=0.1796
[Tracker Process 0] Ep 4806 | WGL_reward=0.9999 | F1w=0.7078 | WGL_beta=0.6525 | EO=0.0976
[Tracker Process 0] Ep 4807 | WGL_reward=0.9999 | F1w=0.7211 | WGL_beta=0.7126 | EO=0.0039
[Tracker Process 0] Ep 4808 | WGL_reward=0.9999 | F1w=0.7073 | WGL_beta=0.7474 | EO=0.1092
[Tracker Process 0] Ep 4809 | WGL_reward=0.9999 | F1w=0.7115 | WGL_beta=0.7080 | EO=0.0196
[Tracker Process 0] Ep 4810 | WGL_reward=0.9999 | F1w=0.7074 | WGL_beta=0.7941 | EO=0.1503
[Tracker Process 0] Ep 4811 | WGL_reward=0.9999 | F1w=0.7197 | WGL_beta=0.6712 | EO=0.0741
[Tracker Process 0] Ep 4812 | WGL_reward=0.9999 | F1w=0.6831 | WGL_beta=0.7122 | EO=0.0388
[Tracker Process 0] Ep 4813 | WGL_reward=0.9999 | F1w=0.7321 | WGL_beta=0.6901 | EO=0.0272
[Tracker Process 0] Ep 4814 | WGL_reward=0.9997 | F1w=0.7057 | WGL_beta=0.9374 | EO=0.1443
[Tracker Process 0] Ep 4815 | WGL_reward=0.9999 | F1w=0.7060 | WGL_beta=0.6989 | EO=0.0506
[Tracker Process 0] Ep 4816 | WGL_reward=0.9999 | F1w=0.7542 | WGL_beta=0.7202 | EO=0.0097
[Tracker Process 0] Ep 4817 | WGL_reward=0.9999 | F1w=0.7049 | WGL_beta=0.6799 | EO=0.0801
[Tracker Process 0] Ep 4818 | WGL_reward=0.9999 | F1w=0.6787 | WGL_beta=0.6853 | EO=0.0021
[Tracker Process 0] Ep 4819 | WGL_reward=0.9999 | F1w=0.7146 | WGL_beta=0.6694 | EO=0.0801
[Tracker Process 0] Ep 4820 | WGL_reward=0.9999 | F1w=0.7110 | WGL_beta=0.7973 | EO=0.1253
[Tracker Process 0] Ep 4821 | WGL_reward=0.9999 | F1w=0.7004 | WGL_beta=0.7655 | EO=0.1267
[Tracker Process 0] Ep 4822 | WGL_reward=0.9999 | F1w=0.7407 | WGL_beta=0.7317 | EO=0.0392
[Tracker Process 0] Ep 4823 | WGL_reward=0.9999 | F1w=0.7169 | WGL_beta=0.8046 | EO=0.1385
[Tracker Process 0] Ep 4824 | WGL_reward=0.9999 | F1w=0.6683 | WGL_beta=0.7037 | EO=0.0563
[Tracker Process 0] Ep 4825 | WGL_reward=0.9998 | F1w=0.7430 | WGL_beta=0.8309 | EO=0.1385
[Tracker Process 0] Ep 4826 | WGL_reward=0.9999 | F1w=0.6972 | WGL_beta=0.7572 | EO=0.0609
[Tracker Process 0] Ep 4827 | WGL_reward=0.9999 | F1w=0.7000 | WGL_beta=0.7306 | EO=0.0153
[Tracker Process 0] Ep 4828 | WGL_reward=0.9999 | F1w=0.7074 | WGL_beta=0.7429 | EO=0.0256
[Tracker Process 0] Ep 4829 | WGL_reward=0.9999 | F1w=0.6820 | WGL_beta=0.7317 | EO=0.0388
[Tracker Process 0] Ep 4830 | WGL_reward=0.9999 | F1w=0.6969 | WGL_beta=0.7851 | EO=0.0974
[Tracker Process 0] Ep 4831 | WGL_reward=0.9999 | F1w=0.7230 | WGL_beta=0.6952 | EO=0.0801
[Tracker Process 0] Ep 4832 | WGL_reward=0.9999 | F1w=0.7368 | WGL_beta=0.7255 | EO=0.0625
[Tracker Process 0] Ep 4833 | WGL_reward=0.9999 | F1w=0.7285 | WGL_beta=0.7169 | EO=0.0314
[Tracker Process 0] Ep 4834 | WGL_reward=0.9999 | F1w=0.6937 | WGL_beta=0.6913 | EO=0.0213
[Tracker Process 0] Ep 4835 | WGL_reward=0.9999 | F1w=0.7433 | WGL_beta=0.8135 | EO=0.1738
[Tracker Process 0] Ep 4836 | WGL_reward=0.9999 | F1w=0.7149 | WGL_beta=0.6971 | EO=0.1092
[Tracker Process 0] Ep 4837 | WGL_reward=0.9999 | F1w=0.7243 | WGL_beta=0.7028 | EO=0.0039
[Tracker Process 0] Ep 4838 | WGL_reward=0.9998 | F1w=0.6846 | WGL_beta=0.9120 | EO=0.1901
